#  aims_uuid : FC4C6232-86DC-4120-AF99-B9F3EEEC41A6                                
# Angular momentum resolved density for species Moas calculated by FHI-aims
# The energy reference for this output is the chemical potential, mu =       -4.845704 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -1.55069267       29.03058286        0.34890114        1.28146475       27.00794512        0.36847715        0.02379470
       -1.53067265       28.39001994        0.34507521        1.16683975       26.50183649        0.35278541        0.02348308
       -1.51065263       27.85764898        0.34219560        1.06219112       26.09149327        0.33851261        0.02325638
       -1.49063261       27.36978390        0.33939860        0.96717640       25.71503673        0.32510812        0.02306406
       -1.47061259       26.85490706        0.33574160        0.88074074       25.30366581        0.31191122        0.02284770
       -1.45059257       26.24514447        0.33034198        0.80153939       24.79242502        0.29828855        0.02254953
       -1.43057255       25.48425120        0.32246870        0.72825445       24.12768013        0.28372932        0.02211860
       -1.41055253       24.53187958        0.31158854        0.65977493       23.27110631        0.26789543        0.02151436
       -1.39053251       23.36511928        0.29738359        0.59526161       22.20112879        0.25063660        0.02070869
       -1.37051249       21.97867035        0.27976022        0.53414295       20.91309580        0.23198401        0.01968738
       -1.35049247       20.38458555        0.25886150        0.47608513       19.41905453        0.21213280        0.01845159
       -1.33047245       18.61170442        0.23508099        0.42095956       17.74722782        0.19141701        0.01701904
       -1.31045243       16.70422442        0.20906418        0.36881027       15.94064970        0.17027614        0.01542412
       -1.29043241       14.71869040        0.18168082        0.31981317       14.05426877        0.14921168        0.01371596
       -1.27041239       12.71909343        0.15395742        0.27422147       12.15022447        0.12873597        0.01195410
       -1.25039237       10.77050436        0.12697352        0.23230137       10.29170736        0.10931986        0.01020225
       -1.23037235        8.93233000        0.10173881        0.19427056        8.53645065        0.09134874        0.00852125
       -1.21035233        7.25254333        0.07907706        0.16025421        6.93115432        0.07509506        0.00696269
       -1.19033231        5.76399677        0.05954221        0.13026660        5.50791246        0.06071106        0.00556444
       -1.17031229        4.48331645        0.04338267        0.10421735        4.28312819        0.04823942        0.00434882
       -1.15029227        3.41217572        0.03055691        0.08193275        3.25872765        0.03763532        0.00332309
       -1.13027225        2.54022638        0.02079019        0.06318029        2.42498203        0.02879190        0.00248197
       -1.11025223        1.84877032        0.01365455        0.04768770        1.76405432        0.02156277        0.00181098
       -1.09023221        1.31436409        0.00865226        0.03515356        1.25348956        0.01577876        0.00128995
       -1.07021219        0.91183698        0.00528714        0.02525238        0.86914250        0.01125888        0.00089608
       -1.05019217        0.61651715        0.00311453        0.01763910        0.58733928        0.00781788        0.00060637
       -1.03017215        0.40569152        0.00176812        0.01195738        0.38629441        0.00527242        0.00039919
       -1.01015213        0.25943982        0.00096710        0.00785270        0.24691735        0.00344735        0.00025532
       -0.99013211        0.16100376        0.00050955        0.00498846        0.15316546        0.00218186        0.00015843
       -0.97011209        0.09682552        0.00025857        0.00306139        0.09207542        0.00133489        0.00009525
       -0.95009207        0.05635590        0.00012635        0.00181305        0.05357251        0.00078856        0.00005542
       -0.93007205        0.03170899        0.00005945        0.00103529        0.03013372        0.00044935        0.00003117
       -0.91005203        0.01722969        0.00002693        0.00056959        0.01636943        0.00024680        0.00001693
       -0.89003201        0.00903325        0.00001175        0.00030176        0.00858030        0.00013057        0.00000887
       -0.87001199        0.00456624        0.00000493        0.00015387        0.00433645        0.00006651        0.00000448
       -0.84999197        0.00222408        0.00000199        0.00007549        0.00211181        0.00003260        0.00000218
       -0.82997195        0.00104327        0.00000078        0.00003563        0.00099047        0.00001537        0.00000102
       -0.80995193        0.00047109        0.00000029        0.00001617        0.00044720        0.00000697        0.00000046
       -0.78993191        0.00020470        0.00000010        0.00000705        0.00019430        0.00000304        0.00000020
       -0.76991189        0.00008557        0.00000004        0.00000296        0.00008122        0.00000128        0.00000008
       -0.74989187        0.00003441        0.00000001        0.00000119        0.00003265        0.00000051        0.00000003
       -0.72987185        0.00001330        0.00000000        0.00000046        0.00001262        0.00000020        0.00000001
       -0.70985183        0.00000495        0.00000000        0.00000017        0.00000469        0.00000007        0.00000000
       -0.68983180        0.00000177        0.00000000        0.00000006        0.00000168        0.00000003        0.00000000
       -0.66981178        0.00000061        0.00000000        0.00000002        0.00000058        0.00000001        0.00000000
       -0.64979176        0.00000020        0.00000000        0.00000001        0.00000019        0.00000000        0.00000000
       -0.62977174        0.00000007        0.00000000        0.00000000        0.00000006        0.00000000        0.00000000
       -0.60975172        0.00000003        0.00000000        0.00000000        0.00000003        0.00000000        0.00000000
       -0.58973170        0.00000005        0.00000000        0.00000000        0.00000005        0.00000000        0.00000000
       -0.56971168        0.00000015        0.00000000        0.00000000        0.00000014        0.00000000        0.00000000
       -0.54969166        0.00000046        0.00000001        0.00000001        0.00000042        0.00000001        0.00000000
       -0.52967164        0.00000134        0.00000002        0.00000004        0.00000123        0.00000004        0.00000000
       -0.50965162        0.00000377        0.00000007        0.00000011        0.00000347        0.00000010        0.00000001
       -0.48963160        0.00001021        0.00000018        0.00000030        0.00000941        0.00000027        0.00000003
       -0.46961158        0.00002658        0.00000048        0.00000079        0.00002451        0.00000071        0.00000008
       -0.44959156        0.00006648        0.00000120        0.00000198        0.00006132        0.00000177        0.00000021
       -0.42957154        0.00015980        0.00000289        0.00000475        0.00014740        0.00000426        0.00000051
       -0.40955152        0.00036907        0.00000667        0.00001097        0.00034042        0.00000984        0.00000117
       -0.38953150        0.00081902        0.00001481        0.00002434        0.00075543        0.00002183        0.00000261
       -0.36951148        0.00174634        0.00003158        0.00005191        0.00161076        0.00004655        0.00000556
       -0.34949146        0.00357781        0.00006469        0.00010635        0.00330003        0.00009536        0.00001139
       -0.32947144        0.00704299        0.00012734        0.00020935        0.00649617        0.00018772        0.00002242
       -0.30945142        0.01332141        0.00024084        0.00039598        0.01228713        0.00035506        0.00004240
       -0.28943140        0.02421008        0.00043768        0.00071966        0.02233040        0.00064528        0.00007706
       -0.26941138        0.04227615        0.00076425        0.00125672        0.03899380        0.00112680        0.00013457
       -0.24939136        0.07093292        0.00128224        0.00210863        0.06542565        0.00189061        0.00022580
       -0.22937134        0.11435463        0.00206708        0.00339951        0.10547605        0.00304795        0.00036403
       -0.20935132        0.17713858        0.00320183        0.00526607        0.16338540        0.00472138        0.00056390
       -0.18933130        0.26364903        0.00476532        0.00783809        0.24317910        0.00702721        0.00083931
       -0.16931128        0.37704478        0.00681458        0.01120953        0.34777068        0.01004966        0.00120032
       -0.14929126        0.51809986        0.00936355        0.01540347        0.47787409        0.01380935        0.00164940
       -0.12927124        0.68405009        0.01236221        0.02033778        0.63093973        0.01823261        0.00217776
       -0.10925122        0.86779325        0.01568214        0.02580135        0.80041682        0.02313015        0.00276278
       -0.08923120        1.05778798        0.01911474        0.03145107        0.97566009        0.02819435        0.00336773
       -0.06921118        1.23889653        0.02238647        0.03683683        1.14270708        0.03302173        0.00394442
       -0.04919116        1.39420149        0.02519168        0.04145561        1.28595387        0.03716136        0.00443897
       -0.02917114        1.50754469        0.02723847        0.04482687        1.39049686        0.04018256        0.00479993
       -0.00915112        1.56627889        0.02829846        0.04657444        1.44467076        0.04174820        0.00498703
        0.01086890        1.56358852        0.02824868        0.04649552        1.44218917        0.04167660        0.00497856
        0.03088892        1.49979177        0.02709509        0.04459936        1.38334561        0.03997621        0.00477551
        0.05090894        1.38228117        0.02497159        0.04110553        1.27495864        0.03684402        0.00440139
        0.07092896        1.22411986        0.02211470        0.03640207        1.12907720        0.03262814        0.00389776
        0.09094898        1.04166609        0.01882098        0.03097462        0.96078950        0.02776436        0.00331662
        0.11096900        0.85182978        0.01539801        0.02532446        0.78569262        0.02270302        0.00271168
        0.13098902        0.66960543        0.01212081        0.01989431        0.61761703        0.01784291        0.00213037
        0.15100904        0.50637943        0.00920311        0.01501666        0.46706537        0.01348592        0.00160836
        0.17102906        0.36924771        0.00678790        0.01089124        0.34058325        0.00981816        0.00116716
        0.19104908        0.26130039        0.00495681        0.00759023        0.24102191        0.00691672        0.00081472
        0.21106910        0.18261954        0.00375407        0.00508338        0.16845894        0.00477500        0.00054814
        0.23108912        0.13163793        0.00321813        0.00327293        0.12145191        0.00333743        0.00035753
        0.25110914        0.10651546        0.00341405        0.00202868        0.09830863        0.00253437        0.00022974
        0.27112916        0.10626956        0.00445975        0.00121677        0.09813083        0.00231069        0.00015153
        0.29114918        0.13150122        0.00654064        0.00071952        0.12148542        0.00264401        0.00011164
        0.31116920        0.18465987        0.00990825        0.00044680        0.17065132        0.00355157        0.00010193
        0.33118922        0.26987984        0.01486095        0.00034156        0.24947282        0.00508681        0.00011770
        0.35120924        0.39250538        0.02170830        0.00038291        0.36292808        0.00732842        0.00015767
        0.37122926        0.55850551        0.03072563        0.00059007        0.51659978        0.01036611        0.00022392
        0.39124928        0.77405154        0.04211042        0.00102954        0.71630062        0.01428892        0.00032204
        0.41126930        1.04555461        0.05595556        0.00182685        0.96812861        0.01918174        0.00046185
        0.43128932        1.38039209        0.07225283        0.00318276        1.27916284        0.02513500        0.00065866
        0.45130934        1.78836311        0.09093237        0.00539233        1.65883451        0.03226888        0.00093503
        0.47132936        2.28362434        0.11193070        0.00886363        2.12073934        0.04076793        0.00132274
        0.49134938        2.88655003        0.13526526        0.01413183        2.68437195        0.05091662        0.00186437
        0.51136940        3.62476338        0.16108380        0.02186341        3.37608029        0.06312198        0.00261390
        0.53138942        4.53262253        0.18965896        0.03284566        4.22857201        0.07791010        0.00363580
        0.55140944        5.64876481        0.22131301        0.04795790        5.27860368        0.09588821        0.00500201
        0.57142946        7.01185242        0.25628374        0.06812291        6.56298489        0.11767380        0.00678707
        0.59144948        8.65524275        0.29456790        0.09424001        8.11357074        0.14380263        0.00906147
        0.61146950       10.60171094        0.33579464        0.12710419        9.95229332        0.17463457        0.01188422
        0.63148952       12.85942131        0.37917782        0.16731874       12.08735099        0.21027832        0.01529543
        0.65150954       15.42006456        0.42357415        0.21521192       14.51141834        0.25055043        0.01930973
        0.67152956       18.25958061        0.46764060        0.27077103       17.20228241        0.29497529        0.02391127
        0.69154958       21.34137377        0.51005346        0.33360892       20.12583682        0.34282362        0.02905096
        0.71156960       24.62154482        0.54973365        0.40297659       23.24100841        0.39317996        0.03464620
        0.73158962       28.05542125        0.58602429        0.47782907       26.50595635        0.44502791        0.04058363
        0.75160964       31.60445177        0.61878195        0.55693890       29.88466568        0.49734045        0.04672480
        0.77162966       35.24223216        0.64836510        0.63903426       33.35275586        0.54916252        0.05291443
        0.79164968       38.95808157        0.67552265        0.72292171       36.90097659        0.59967052        0.05899010
        0.81166970       42.75643025        0.70119946        0.80754600       40.53470020        0.64819264        0.06479196
        0.83168972       46.65065841        0.72628655        0.89194788       44.26807540        0.69417792        0.07017066
        0.85170974       50.65117420        0.75135595        0.97510905       48.11260182        0.73711461        0.07499277
        0.87172976       54.74932927        0.77643278        1.05571536       52.06161977        0.77641758        0.07914377
        0.89174978       58.90072243        0.80086585        1.13191203       56.07408921        0.81132521        0.08253014
        0.91176980       63.01275837        0.82335178        1.20115003       60.06231788        0.84085604        0.08508263
        0.93178982       66.94130669        0.84214050        1.26021647       63.88831905        0.86386841        0.08676226
        0.95180984       70.49967179        0.85540359        1.30549961       67.37196122        0.87923855        0.08756881
