# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -4.845704 eV
#    Energy (eV)      DOS 
      7.95881684    140.64896808
      7.97883686    133.95551693
      7.99885688    127.24168079
      8.01887690    120.59367147
      8.03889692    114.07776969
      8.05891694    107.74455417
      8.07893696    101.63423513
      8.09895698     95.78360846
      8.11897700     90.23381282
      8.13899702     85.03669610
      8.15901704     80.25716435
      8.17903706     75.96988997
      8.19905708     72.25088713
      8.21907710     69.16671729
      8.23909712     66.76527851
      8.25911714     65.07152813
      8.27913716     64.08925500
      8.29915718     63.80718702
      8.31917720     64.20569538
      8.33919722     65.26018807
      8.35921724     66.93911564
      8.37923726     69.19747274
      8.39925728     71.96931521
      8.41927730     75.16380361
      8.43929732     78.66810122
      8.45931734     82.35762196
      8.47933736     86.11095651
      8.49935738     89.82476590
      8.51937740     93.42393052
      8.53939742     96.86421402
      8.55941744    100.12767625
      8.57943746    103.21367729
      8.59945748    106.12946613
      8.61947750    108.88374056
      8.63949752    111.48476148
      8.65951754    113.94265749
      8.67953756    116.27440470
      8.69955758    118.50994826
      8.71957760    120.69866688
      8.73959762    122.91607644
      8.75961764    125.27064065
      8.77963766    127.90965236
      8.79965768    131.02183676
      8.81967770    134.83342302
      8.83969772    139.59464365
      8.85971774    145.55518225
      8.87973776    152.92965253
      8.89975778    161.85700376
      8.91977780    172.35998937
      8.93979782    184.31190591
      8.95981784    197.41747154
      8.97983786    211.21307400
      8.99985788    225.08901566
      9.01987790    238.33327290
      9.03989792    250.19313821
      9.05991794    259.94835044
      9.07993796    266.98726391
      9.09995798    270.87647708
      9.11997800    271.41427335
      9.13999802    268.65934492
      9.16001804    262.92870143
      9.18003806    254.76244928
      9.20005808    244.85803372
      9.22007810    233.98189135
      9.24009812    222.87115463
      9.26011814    212.14080928
      9.28013816    202.21154771
      9.30015818    193.27023156
      9.32017821    185.26900618
      9.34019823    177.96203268
      9.36021825    170.97209946
      9.38023827    163.87440628
      9.40025829    156.28241994
      9.42027831    147.92114154
      9.44029833    138.67616202
      9.46031835    128.61188404
      9.48033837    117.95830164
      9.50035839    107.07156752
      9.52037841     96.37801152
      9.54039843     86.31334272
      9.56041845     77.26810462
      9.58043847     69.54745598
      9.60045849     63.34906414
      9.62047851     58.75863236
      9.64049853     55.75943643
      9.66051855     54.25074955
      9.68053857     54.07008265
      9.70055859     55.01521722
      9.72057861     56.86342215
      9.74059863     59.38657137
      9.76061865     62.36194305
      9.78063867     65.57930118
      9.80065869     68.84546581
      9.82067871     71.98789661
      9.84069873     74.85869607
      9.86071875     77.33980197
      9.88073877     79.34911253
      9.90075879     80.84624196
      9.92077881     81.83599635
      9.94079883     82.36780146
      9.96081885     82.53017785
      9.98083887     82.44057677
     10.00085889     82.23195211
     10.02087891     82.03797685
     10.04089893     81.97877198
     10.06091895     82.14866295
     10.08093897     82.60716127
     10.10095899     83.37426143
     10.12097901     84.43110883
     10.14099903     85.72677447
     10.16101905     87.19094964
     10.18103907     88.75084736
     10.20105909     90.34890227
     10.22107911     91.95673465
     10.24109913     93.58099922
     10.26111915     95.25848024
     10.28113917     97.04078664
     10.30115919     98.97231677
     10.32117921    101.06760782
     10.34119923    103.29478326
     10.36121925    105.57023506
     10.38123927    107.76641034
     10.40125929    109.73074428
     10.42127931    111.31070905
     10.44129933    112.37861608
     10.46131935    112.85049847
     10.48133937    112.69564439
     10.50135939    111.93619788
     10.52137941    110.63869099
     10.54139943    108.90076001
     10.56141945    106.83649376
     10.58143947    104.56316386
     10.60145949    102.19099231
     10.62147951     99.81654474
     10.64149953     97.51952083
     10.66151955     95.36218722
     10.68153957     93.39043727
     10.70155959     91.63546410
     10.72157961     90.11531816
     10.74159963     88.83614421
     10.76161965     87.79347818
     10.78163967     86.97435096
     10.80165969     86.36084549
     10.82167971     85.93514468
     10.84169973     85.68523240
     10.86171975     85.60970666
     10.88173977     85.72004718
     10.90175979     86.03930232
     10.92177981     86.59731306
     10.94179983     87.42379106
     10.96181985     88.54129389
     10.98183987     89.96009717
     11.00185989     91.67621641
     11.02187991     93.67276160
     11.04189993     95.92390469
     11.06191995     98.40034197
     11.08193997    101.07525564
     11.10195999    103.93011568
     11.12198001    106.95978299
     11.14200003    110.17601661
     11.16202005    113.60778718
     11.18204007    117.29631060
     11.20206009    121.28315464
     11.22208011    125.59157619
     11.24210013    130.20418514
     11.26212015    135.04309121
     11.28214017    139.96039495
     11.30216019    144.74593918
     11.32218021    149.15524364
     11.34220023    152.95439173
     11.36222025    155.97233934
     11.38224027    158.14708464
     11.40226029    159.55218093
     11.42228031    160.39456882
     11.44230033    160.98234063
     11.46232035    161.66929668
     11.48234037    162.78924577
     11.50236039    164.59501599
     11.52238041    167.21469667
     11.54240043    170.63192967
     11.56242045    174.69030686
     11.58244047    179.11639091
     11.60246049    183.55308174
     11.62248051    187.59533178
     11.64250053    190.82278599
     11.66252055    192.82736195
     11.68254057    193.23665270
     11.70256059    191.73538239
     11.72258061    188.08675311
     11.74260063    182.15383282
     11.76262065    173.91898443
     11.78264067    163.49762197
     11.80266069    151.14197936
     11.82268071    137.23139046
     11.84270073    122.24767765
     11.86272075    106.73713065
     11.88274077     91.26348282
     11.90276079     76.35846092
     11.92278081     62.47726647
     11.94280083     49.96548052
     11.96282085     39.04157660
     11.98284087     29.79610362
     12.00286089     22.20550238
     12.02288091     16.15622100
     12.04290093     11.47375951
     12.06292095      7.95154215
     12.08294097      5.37575660
     12.10296099      3.54398889
     12.12298101      2.27710893
     12.14300103      1.42507856
     12.16302105      0.86803323
     12.18304107      0.51418266
     12.20306109      0.29593464
     12.22308111      0.16533707
     12.24310113      0.08958529
     12.26312115      0.04703263
     12.28314117      0.02390447
     12.30316119      0.01175225
     12.32318121      0.00558466
     12.34320123      0.00256336
     12.36322125      0.00113578
     12.38324127      0.00048552
     12.40326129      0.00020015
     12.42328131      0.00007953
     12.44330133      0.00003045
     12.46332135      0.00001123
     12.48334137      0.00000399
     12.50336139      0.00000136
     12.52338141      0.00000045
     12.54340143      0.00000014
     12.56342145      0.00000004
     12.58344147      0.00000001
     12.60346149      0.00000000
     12.62348151      0.00000000
     12.64350153      0.00000000
     12.66352155      0.00000000
     12.68354157      0.00000000
     12.70356159      0.00000000
     12.72358161      0.00000000
     12.74360163      0.00000000
     12.76362165      0.00000000
     12.78364167      0.00000000
     12.80366169      0.00000000
     12.82368171      0.00000000
     12.84370173      0.00000000
     12.86372175      0.00000000
     12.88374177      0.00000000
     12.90376179      0.00000000
     12.92378181      0.00000000
     12.94380183      0.00000000
     12.96382185      0.00000000
     12.98384187      0.00000000
     13.00386189      0.00000000
     13.02388191      0.00000000
     13.04390193      0.00000000
     13.06392195      0.00000000
     13.08394197      0.00000000
     13.10396199      0.00000000
     13.12398201      0.00000000
     13.14400203      0.00000000
     13.16402205      0.00000000
     13.18404207      0.00000000
     13.20406209      0.00000000
     13.22408211      0.00000000
     13.24410213      0.00000000
     13.26412215      0.00000000
     13.28414217      0.00000000
     13.30416219      0.00000000
     13.32418221      0.00000000
     13.34420223      0.00000000
     13.36422225      0.00000000
     13.38424227      0.00000000
     13.40426229      0.00000000
     13.42428231      0.00000000
     13.44430233      0.00000000
     13.46432235      0.00000000
     13.48434237      0.00000000
     13.50436239      0.00000000
     13.52438241      0.00000000
