#  aims_uuid : A391CB3C-1CEF-4591-A2B9-296226787F70                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -7.49749750       40.65863399        1.03347220       38.34621803        0.98260634        0.25344588        0.04289153
       -7.47747748       40.32145096        1.02560081       38.10879045        0.90582188        0.23962485        0.04161298
       -7.45745746       40.18049198        1.02149299       38.05057861        0.83982980        0.22797516        0.04061543
       -7.43743744       40.14747384        1.01652500       38.08663867        0.78598877        0.21854284        0.03977856
       -7.41741742       40.15527525        1.00711076       38.15277583        0.74506590        0.21131512        0.03900764
       -7.39739740       40.16620158        0.99111539       38.21342403        0.71720943        0.20620929        0.03824344
       -7.37737738       40.17322696        0.96797386       38.26278396        0.70194216        0.20306221        0.03746477
       -7.35735736       40.19523344        0.93853713       38.32016002        0.69821637        0.20163465        0.03668526
       -7.33733734       40.26807412        0.90471601       38.42122593        0.70454775        0.20163795        0.03594649
       -7.31731732       40.43354128        0.86901818       38.60721623        0.71921647        0.20278101        0.03530940
       -7.29729730       40.72817300        0.83407414       38.91392325        0.74050105        0.20482870        0.03484587
       -7.27727728       41.17348710        0.80222867       39.36206407        0.76690315        0.20765982        0.03463139
       -7.25725726       41.76884365        0.77524507       39.95021703        0.79732792        0.21131413        0.03473951
       -7.23723724       42.48775648        0.75413993       40.65116004        0.83119727        0.21602101        0.03523823
       -7.21721722       43.27806882        0.73914353       41.41204648        0.86848506        0.22220542        0.03618834
       -7.19719720       44.06593825        0.72976710       42.15838970        0.90967003        0.23046819        0.03764322
       -7.17717718       44.76306587        0.72495306       42.80131531        0.95560795        0.24153968        0.03964986
       -7.15715716       45.27615613        0.72328296       43.24708072        1.00733379        0.25620805        0.04225060
       -7.13713714       45.51733907        0.72321844       43.40758235        1.06582249        0.27523018        0.04548560
       -7.11711712       45.41429375        0.72334939       43.21055054        1.13175815        0.29923977        0.04939590
       -7.09709710       44.91902931        0.72262096       42.60833375        1.20537471        0.32867281        0.05402709
       -7.07707708       44.01455300        0.72050877       41.58445988        1.28642272        0.36372891        0.05943270
       -7.05705706       42.71881942        0.71711105       40.15737681        1.37428002        0.40437608        0.06567546
       -7.03703704       41.08536322        0.71313168       38.38085273        1.46816609        0.45038939        0.07282333
       -7.01701702       39.19998457        0.70974144       36.34054559        1.56736418        0.50139622        0.08093713
       -6.99699700       37.17302053        0.70832581       34.14642514        1.67132941        0.55689242        0.09004775
       -6.97697698       35.12729818        0.71015456       31.92123175        1.77958655        0.61620133        0.10012398
       -6.95695696       33.18284192        0.71603414       29.78600181        1.89139769        0.67837180        0.11103648
       -6.93693694       31.44054666        0.72601906       27.84467348        2.00528279        0.74204410        0.12252724
       -6.91691692       29.96788711        0.73925724       26.17052798        2.11856407        0.80534174        0.13419607
       -6.89689690       28.78986504        0.75402048       24.79733444        2.22713818        0.86585756        0.14551438
       -6.87687688       27.88757209        0.76793028       23.71734691        2.32563620        0.92078762        0.15587108
       -6.85685686       27.20508683        0.77834080       22.88685107        2.40802080        0.96722654        0.16464762
       -6.83683684       26.66338950        0.78279814       22.23816620        2.46852838        1.00258639        0.17131039
       -6.81681682       26.17819173        0.77947424       21.69541850        2.50274280        1.02505390        0.17550229
       -6.79679680       25.67760229        0.76747905       21.19050489        2.50852957        1.03397605        0.17711273
       -6.77677678       25.11567365        0.74698755       20.67572193        2.48658523        1.03007007        0.17630887
       -6.75675676       24.47902382        0.71916520       20.13049452        2.44045475        1.01539090        0.17351846
       -6.73673674       23.78552347        0.68592395       19.56118402        2.37600481        0.99304532        0.16936538
       -6.71671672       23.07594431        0.64957465       18.99462916        2.30046984        0.96670142        0.16456923
       -6.69669670       22.40098769        0.61245360       18.46744195        2.22127497        0.93998885        0.15982831
       -6.67667668       21.80693739        0.57659252       18.01385651        2.14487109        0.91590885        0.15570842
       -6.65665666       21.32322167        0.54347907       17.65501628        2.07579706        0.89637038        0.15255887
       -6.63663664       20.95453031        0.51393070       17.39205767        2.01612853        0.88194196        0.15047145
       -6.61661662       20.67901991        0.48808431       17.20438060        1.96539939        0.87186612        0.14928949
       -6.59659660       20.45279483        0.46549155       17.05330654        1.92100090        0.86433114        0.14866470
       -6.57657658       20.21950874        0.44529944       16.89013676        1.87898058        0.85694259        0.14814937
       -6.55655656       19.92282718        0.42648687       16.66665555        1.83508556        0.84729493        0.14730427
       -6.53653654       19.51884687        0.40811665       16.34557744        1.78583500        0.83351916        0.14579863
       -6.51651652       18.98556220        0.38955425       15.90845691        1.72938533        0.81468572        0.14348000
       -6.49649650       18.32716461        0.37060469       15.35920230        1.66598468        0.79097417        0.14039877
       -6.47647648       17.57224154        0.35153286       14.72244364        1.59790461        0.76357751        0.13678293
       -6.45645646       16.76649864        0.33296009       14.03732244        1.52886910        0.73437557        0.13297143
       -6.43643644       15.96202634        0.31566389       13.34843170        1.46313601        0.70547007        0.12932467
       -6.41641642       15.20594621        0.30033680       12.69628926        1.40447956        0.67870477        0.12613583
       -6.39639640       14.53124799        0.28737298       12.10967865        1.35534176        0.65528985        0.12356475
       -6.37637638       13.95178829        0.27674205       11.60147221        1.31635589        0.63560960        0.12160853
