# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
      1.35135135     38.01163392
      1.37137137     37.03337934
      1.39139139     36.33070441
      1.41141141     35.91516777
      1.43143143     35.76507798
      1.45145145     35.83384861
      1.47147147     36.06290401
      1.49149149     36.39624291
      1.51151151     36.79366409
      1.53153153     37.24032459
      1.55155155     37.75146578
      1.57157157     38.37237192
      1.59159159     39.17448817
      1.61161161     40.24887880
      1.63163163     41.69790553
      1.65165165     43.62547457
      1.67167167     46.12586519
      1.69169169     49.27131269
      1.71171171     53.09917405
      1.73173173     57.60033575
      1.75175175     62.71105373
      1.77177177     68.31027692
      1.79179179     74.22365436
      1.81181181     80.23418865
      1.83183183     86.09839301
      1.85185185     91.56625140
      1.87187187     96.40333304
      1.89189189    100.41375097
      1.91191191    103.46277110
      1.93193193    105.49741656
      1.95195195    106.56243624
      1.97197197    106.80802624
      1.99199199    106.48544093
      2.01201201    105.92767740
      2.03203203    105.51486082
      2.05205205    105.62731179
      2.07207207    106.59263482
      2.09209209    108.63552110
      2.11211211    111.83954778
      2.13213213    116.12878722
      2.15215215    121.27375055
      2.17217217    126.92175432
      2.19219219    132.64715095
      2.21221221    138.01298686
      2.23223223    142.63337634
      2.25225225    146.22571321
      2.27227227    148.64386134
      2.29229229    149.88728321
      2.31231231    150.08590781
      2.33233233    149.46538487
      2.35235235    148.30116511
      2.37237237    146.87170424
      2.39239239    145.42051198
      2.41241241    144.13380215
      2.43243243    143.13581517
      2.45245245    142.49871982
      2.47247247    142.25990629
      2.49249249    142.43786826
      2.51251251    143.03947172
      2.53253253    144.05585602
      2.55255255    145.44997824
      2.57257257    147.14363429
      2.59259259    149.01351873
      2.61261261    150.90343361
      2.63263263    152.65370890
      2.65265265    154.14143949
      2.67267267    155.31926177
      2.69269269    156.23864387
      2.71271271    157.04708164
      2.73273273    157.95621042
      2.75275275    159.18706596
      2.77277277    160.90635316
      2.79279279    163.17101336
      2.81281281    165.89652528
      2.83283283    168.85792058
      2.85285285    171.72355021
      2.87287287    174.11295679
      2.89289289    175.66429729
      2.91291291    176.09515370
      2.93293293    175.24343453
      2.95295295    173.08124577
      2.97297297    169.70203330
      2.99299299    165.28770971
      3.01301301    160.06616528
      3.03303303    154.26987997
      3.05305305    148.10382612
      3.07307307    141.72682597
      3.09309309    135.24655389
      3.11311311    128.72558839
      3.13313313    122.19470977
      3.15315315    115.66968433
      3.17317317    109.16838824
      3.19319319    102.72569914
      3.21321321     96.40390035
      3.23323323     90.29661589
      3.25325325     84.52495033
      3.27327327     79.22584508
      3.29329329     74.53457933
      3.31331331     70.56526943
      3.33333333     67.39433464
      3.35335335     65.05151205
      3.37337337     63.52096180
      3.39339339     62.75185608
      3.41341341     62.67471072
      3.43343343     63.21784316
      3.45345345     64.31854334
      3.47347347     65.92581499
      3.49349349     67.99499197
      3.51351351     70.47774695
      3.53353353     73.31266716
      3.55355355     76.42103247
      3.57357357     79.71001202
      3.59359359     83.08231596
      3.61361361     86.44878658
      3.63363363     89.73951361
      3.65365365     92.91002614
      3.67367367     95.94132187
      3.69369369     98.83484436
      3.71371371    101.60501507
      3.73373373    104.27214273
      3.75375375    106.85773134
      3.77377377    109.38307745
      3.79379379    111.87122835
      3.81381381    114.35207761
      3.83383383    116.87031667
      3.85385385    119.49563336
      3.87387387    122.33363500
      3.89389389    125.53465460
      3.91391391    129.29651515
      3.93393393    133.85725205
      3.95395395    139.47518984
      3.97397397    146.39649382
      3.99399399    154.81363693
      4.01401401    164.82111494
      4.03403403    176.37631186
      4.05405405    189.27321491
      4.07407407    203.13481316
      4.09409409    217.42703512
      4.11411411    231.49373521
      4.13413413    244.60922438
      4.15415415    256.04261784
      4.17417417    265.12699903
      4.19419419    271.32596060
      4.21421421    274.29023353
      4.23423423    273.89766595
      4.25425425    270.27078963
      4.27427427    263.76787487
      4.29429429    254.94604417
      4.31431431    244.49876860
      4.33433433    233.17447346
      4.35435435    221.68705775
      4.37437437    210.63166248
      4.39439439    200.41902470
      4.41441441    191.23893834
      4.43443443    183.05826917
      4.45445445    175.65283905
      4.47447447    168.66670081
      4.49449449    161.68801676
      4.51451451    154.32858549
      4.53453453    146.29418290
      4.55455455    137.43507566
      4.57457457    127.76987007
      4.59459459    117.48064668
      4.61461461    106.88231360
      4.63463463     96.37340315
      4.65465465     86.37829978
      4.67467467     77.29154723
      4.69469469     69.43333394
      4.71471471     63.02193947
      4.73473473     58.16474250
      4.75475475     54.86543965
      4.77477477     53.04236893
      4.79479479     52.55180395
      4.81481481     53.21075654
      4.83483483     54.81567244
      4.85485485     57.15565700
      4.87487487     60.02080434
      4.89489489     63.20737777
      4.91491491     66.52189880
      4.93493493     69.78580233
      4.95495495     72.84148622
      4.97497497     75.55960898
      4.99499499     77.84662498
      5.01501502     79.65100358
      5.03503504     80.96650606
      5.05505506     81.83131909
      5.07507508     82.32262444
      5.09509510     82.54704815
      5.11511512     82.62809240
      5.13513514     82.69196990
      5.15515516     82.85330737
      5.17517518     83.20217845
      5.19519520     83.79403441
      5.21521522     84.64426900
      5.23523524     85.72908353
      5.25525526     86.99363197
      5.27527528     88.36694977
      5.29529530     89.78114787
      5.31531532     91.19045528
      5.33533534     92.58477758
      5.35535536     93.99315451
      5.37537538     95.47493913
      5.39539540     97.10007265
      5.41541542     98.92335018
      5.43543544    100.95980182
      5.45545546    103.16837781
      5.47547548    105.44890906
      5.49549550    107.65352850
      5.51551552    109.60966327
      5.53553554    111.14868651
      5.55555556    112.13325366
      5.57557558    112.47738460
      5.59559560    112.15589823
      5.61561562    111.20283795
      5.63563564    109.70104870
      5.65565566    107.76646653
      5.67567568    105.53087715
      5.69569570    103.12621456
      5.71571572    100.67238080
      5.73573574     98.26945879
      5.75575576     95.99426126
      5.77577578     93.90046567
      5.79579580     92.02115839
      5.81581582     90.37250678
      5.83583584     88.95754231
      5.85585586     87.76960199
      5.87587588     86.79560991
      5.89589590     86.01975783
      5.91591592     85.42802020
      5.93593594     85.01331635
      5.95595596     84.78030892
      5.97597598     84.74826180
      5.99599600     84.95045273
      6.01601602     85.42943613
      6.03603604     86.22872127
      6.05605606     87.38268024
      6.07607608     88.90724089
      6.09609610     90.79387808
      6.11611612     93.00862735
      6.13613614     95.49660596
      6.15615616     98.19124232
      6.17617618    101.02642776
      6.19619620    103.94927608
      6.21621622    106.93107161
      6.23623624    109.97416346
      6.25625626    113.11290696
      6.27627628    116.40728806
      6.29629630    119.92876514
      6.31631632    123.73931511
      6.33633634    127.86666932
      6.35635636    132.28088015
      6.37637638    136.87888910
      6.39639640    141.48373218
      6.41641642    145.86275341
      6.43643644    149.76475121
      6.45645646    152.97033791
      6.47647648    155.34468382
      6.49649650    156.87916541
      6.51651652    157.70958072
      6.53653654    158.10366621
      6.55655656    158.41836994
      6.57657658    159.03538199
      6.59659660    160.28923745
      6.61661662    162.40403143
      6.63663664    165.45195076
      6.65665666    169.34050113
      6.67667668    173.82767175
      6.69669670    178.55779076
      6.71671672    183.10734533
      6.73673674    187.03023030
      6.75675676    189.89510395
      6.77677678    191.31219511
      6.79679680    190.95118666
      6.81681682    188.55427220
      6.83683684    183.94856054
      6.85685686    177.06002085
      6.87687688    167.92812409
      6.89689690    156.71750598
      6.91691692    143.72144720
      6.93693694    129.35234888
      6.95695696    114.11665807
      6.97697698     98.57524206
      6.99699700     83.29397684
      7.01701702     68.79214256
      7.03703704     55.49720128
      7.05705706     43.71333027
      7.07707708     33.60804789
      7.09709710     25.21732882
      7.11711712     18.46592202
      7.13713714     13.19713915
      7.15715716      9.20564992
      7.17717718      6.26768626
      7.19719720      4.16494613
      7.21721722      2.70066247
      7.23723724      1.70814024
      7.25725726      1.05322466
      7.27727728      0.63261106
      7.29729730      0.36980977
      7.31731732      0.21018625
      7.33733734      0.11602301
      7.35735736      0.06213245
      7.37737738      0.03224459
      7.39739740      0.01619987
      7.41741742      0.00787168
      7.43743744      0.00369613
      7.45745746      0.00167578
      7.47747748      0.00073313
      7.49749750      0.00030930
      7.51751752      0.00012578
      7.53753754      0.00004928
      7.55755756      0.00001859
      7.57757758      0.00000676
      7.59759760      0.00000236
      7.61761762      0.00000079
      7.63763764      0.00000026
      7.65765766      0.00000008
      7.67767768      0.00000002
      7.69769770      0.00000001
      7.71771772      0.00000000
      7.73773774      0.00000000
      7.75775776      0.00000000
      7.77777778      0.00000000
      7.79779780      0.00000000
      7.81781782      0.00000000
      7.83783784      0.00000000
      7.85785786      0.00000000
      7.87787788      0.00000000
      7.89789790      0.00000000
      7.91791792      0.00000000
      7.93793794      0.00000000
      7.95795796      0.00000000
      7.97797798      0.00000000
      7.99799800      0.00000000
      8.01801802      0.00000000
      8.03803804      0.00000000
      8.05805806      0.00000000
      8.07807808      0.00000000
      8.09809810      0.00000000
      8.11811812      0.00000000
      8.13813814      0.00000000
      8.15815816      0.00000000
      8.17817818      0.00000000
      8.19819820      0.00000000
      8.21821822      0.00000000
      8.23823824      0.00000000
      8.25825826      0.00000000
      8.27827828      0.00000000
      8.29829830      0.00000000
      8.31831832      0.00000000
      8.33833834      0.00000000
      8.35835836      0.00000000
      8.37837838      0.00000000
      8.39839840      0.00000000
      8.41841842      0.00000000
      8.43843844      0.00000000
      8.45845846      0.00000000
      8.47847848      0.00000000
      8.49849850      0.00000000
      8.51851852      0.00000000
      8.53853854      0.00000000
      8.55855856      0.00000000
      8.57857858      0.00000000
      8.59859860      0.00000000
      8.61861862      0.00000000
      8.63863864      0.00000000
      8.65865866      0.00000000
      8.67867868      0.00000000
      8.69869870      0.00000000
      8.71871872      0.00000000
      8.73873874      0.00000000
      8.75875876      0.00000000
      8.77877878      0.00000000
      8.79879880      0.00000000
      8.81881882      0.00000000
      8.83883884      0.00000000
      8.85885886      0.00000000
      8.87887888      0.00000000
      8.89889890      0.00000000
      8.91891892      0.00000000
      8.93893894      0.00000000
      8.95895896      0.00000000
      8.97897898      0.00000000
      8.99899900      0.00000000
      9.01901902      0.00000000
      9.03903904      0.00000000
      9.05905906      0.00000000
      9.07907908      0.00000000
      9.09909910      0.00000000
      9.11911912      0.00000000
      9.13913914      0.00000000
      9.15915916      0.00000000
      9.17917918      0.00000000
      9.19919920      0.00000000
      9.21921922      0.00000000
      9.23923924      0.00000000
      9.25925926      0.00000000
      9.27927928      0.00000000
      9.29929930      0.00000000
      9.31931932      0.00000000
      9.33933934      0.00000000
      9.35935936      0.00000000
      9.37937938      0.00000000
      9.39939940      0.00000000
      9.41941942      0.00000000
      9.43943944      0.00000000
      9.45945946      0.00000000
      9.47947948      0.00000000
      9.49949950      0.00000000
      9.51951952      0.00000000
      9.53953954      0.00000000
      9.55955956      0.00000000
      9.57957958      0.00000000
      9.59959960      0.00000000
      9.61961962      0.00000000
      9.63963964      0.00000000
      9.65965966      0.00000000
      9.67967968      0.00000000
      9.69969970      0.00000000
      9.71971972      0.00000000
      9.73973974      0.00000000
      9.75975976      0.00000000
      9.77977978      0.00000000
      9.79979980      0.00000000
      9.81981982      0.00000000
      9.83983984      0.00000000
      9.85985986      0.00000000
      9.87987988      0.00000000
      9.89989990      0.00000000
      9.91991992      0.00000000
      9.93993994      0.00000000
      9.95995996      0.00000000
      9.97997998      0.00000000
     10.00000000      0.00000000
