# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -5.961147 eV
#    Energy (eV)      DOS 
      7.85303899     72.49374242
      7.87305901     78.74507630
      7.89307903     84.93257529
      7.91309905     90.78220658
      7.93311907     96.02292815
      7.95313909    100.41318198
      7.97315911    103.76981079
      7.99317913    105.99656168
      8.01319915    107.10783956
      8.03321917    107.24236353
      8.05323919    106.66158643
      8.07325921    105.72955708
      8.09327923    104.87415585
      8.11329925    104.53358687
      8.13331927    105.09563323
      8.15333929    106.83950722
      8.17335931    109.89053383
      8.19337933    114.19624771
      8.21339935    119.52905980
      8.23341937    125.51609363
      8.25343939    131.69193688
      8.27345941    137.56580517
      8.29347943    142.69181359
      8.31349945    146.73031482
      8.33351947    149.48984740
      8.35353949    150.94293379
      8.37355951    151.21410748
      8.39357953    150.54410044
      8.41359955    149.23888687
      8.43361957    147.61512908
      8.45363959    145.95372211
      8.47365961    144.47038407
      8.49367963    143.30714502
      8.51369965    142.54244923
      8.53371967    142.21220943
      8.55373969    142.33134235
      8.57375971    142.90622902
      8.59377973    143.93312381
      8.61379975    145.38430570
      8.63381977    147.19017797
      8.65383979    149.22885942
      8.67385981    151.33330938
      8.69387983    153.31978084
      8.71389985    155.03253024
      8.73391987    156.39168170
      8.75393989    157.42736016
      8.77395991    158.28558263
      8.79397993    159.19947206
      8.81399995    160.43042596
      8.83401997    162.19402657
      8.85403999    164.59113471
      8.87406001    167.56381769
      8.89408003    170.88884010
      8.91410005    174.21073980
      8.93412007    177.10548392
      8.95414009    179.15774048
      8.97416011    180.03215738
      8.99418013    179.52218491
      9.01420015    177.56755407
      9.03422017    174.24087184
      9.05424019    169.71187735
      9.07426021    164.20234029
      9.09428023    157.94443020
      9.11430025    151.15137083
      9.13432027    144.00331297
      9.15434029    136.64600524
      9.17436031    129.19683881
      9.19438033    121.75277874
      9.21440035    114.39684851
      9.23442037    107.20264687
      9.25444039    100.23827098
      9.27446041     93.57114254
      9.29448043     87.27380247
      9.31450045     81.42883894
      9.33452047     76.13007072
      9.35454049     71.47775130
      9.37456051     67.56776352
      9.39458053     64.47750100
      9.41460055     62.25296961
      9.43462057     60.90155631
      9.45464059     60.39281160
      9.47466061     60.66641121
      9.49468063     61.64370325
      9.51470065     63.23822077
      9.53472067     65.36169648
      9.55474069     67.92482041
      9.57476071     70.83483563
      9.59478073     73.99363385
      9.61480075     77.29954293
      9.63482077     80.65380320
      9.65484079     83.97000513
      9.67486081     87.18294756
      9.69488083     90.25340287
      9.71490085     93.16707415
      9.73492087     95.92859354
      9.75494089     98.55336327
      9.77496091    101.06040911
      9.79498093    103.46817507
      9.81500095    105.79325207
      9.83502097    108.05069502
      9.85504099    110.25470971
      9.87506101    112.41996702
      9.89508103    114.56554869
      9.91510105    116.72412642
      9.93512107    118.95752922
      9.95514109    121.37659664
      9.97516111    124.15950565
      9.99518113    127.56043324
     10.01520115    131.90088038
     10.03522117    137.53949960
     10.05524119    144.82182784
     10.07526121    154.01710467
     10.09528123    165.25350051
     10.11530125    178.46441239
     10.13532127    193.35682655
     10.15534129    209.40880132
     10.17536131    225.89807812
     10.19538133    241.95889565
     10.21540135    256.66016912
     10.23542137    269.09574256
     10.25544139    278.47640951
     10.27546141    284.21348683
     10.29548143    285.98449615
     10.31550145    283.77272057
     10.33552147    277.87418337
     10.35554149    268.86835923
     10.37556151    257.55306743
     10.39558153    244.84940917
     10.41560155    231.68842387
     10.43562157    218.89581495
     10.45564159    207.09299914
     10.47566161    196.63085746
     10.49568163    187.56703713
     10.51570165    179.68973710
     10.53572167    172.58251264
     10.55574169    165.71761900
     10.57576171    158.56106679
     10.59578173    150.67142094
     10.61580175    141.77635910
     10.63582177    131.81561836
     10.65584179    120.94540175
     10.67586181    109.50648297
     10.69588183     97.96477267
     10.71590185     86.83758734
     10.73592187     76.62025960
     10.75594189     67.72580211
     10.77596191     60.44579910
     10.79598193     54.93500822
     10.81600195     51.21697352
     10.83602197     49.20454437
     10.85604199     48.72803782
     10.87606201     49.56455133
     10.89608203     51.46382563
     10.91610205     54.16823762
     10.93612207     57.42641040
     10.95614209     61.00134828
     10.97616211     64.67491618
     10.99618213     68.25086975
     11.01620215     71.55842819
     11.03622217     74.45753277
     11.05624219     76.84562734
     11.07626221     78.66447863
     11.09628223     79.90478608
     11.11630225     80.60649566
     11.13632227     80.85377655
     11.15634229     80.76504962
     11.17636231     80.47960507
     11.19638233     80.14276347
     11.21640235     79.89125055
     11.23642237     79.83992130
     11.25644239     80.07072078
     11.27646241     80.62503180
     11.29648243     81.50105420
     11.31650245     82.65795206
     11.33652247     84.02761476
     11.35654249     85.53290382
     11.37656251     87.10876366
     11.39658253     88.72061159
     11.41660255     90.37406056
     11.43662257     92.11182086
     11.45664259     93.99726519
     11.47666261     96.08848156
     11.49668263     98.41010902
     11.51670265    100.93148714
     11.53672267    103.55807369
     11.55674269    106.13917794
     11.57676271    108.49018689
     11.59678273    110.42333409
     11.61680275    111.77903384
     11.63682277    112.45037633
     11.65684279    112.39606110
     11.67686281    111.64065779
     11.69688283    110.26430248
     11.71690285    108.38584632
     11.73692287    106.14383365
     11.75694289    103.67887755
     11.77696291    101.11968686
     11.79698293     98.57374972
     11.81700295     96.12275045
     11.83702297     93.82215961
     11.85704299     91.70397578
     11.87706301     89.78130390
     11.89708303     88.05345685
     11.91710305     86.51068401
     11.93712307     85.13837230
     11.95714309     83.92127458
     11.97716311     82.84853046
     11.99718313     81.91969285
     12.01720315     81.15084023
     12.03722317     80.57874954
     12.05724319     80.26076070
     12.07726321     80.26880365
     12.09728323     80.67790060
     12.11730325     81.55155313
     12.13732327     82.92782660
     12.15734329     84.80999470
     12.17736331     87.16427264
     12.19738333     89.92505100
     12.21740335     93.00604612
     12.23742337     96.31464607
     12.25744339     99.76666657
     12.27746341    103.29937365
     12.29748343    106.88131083
     12.31750345    110.51765597
     12.33752347    114.24950522
     12.35754349    118.14519184
     12.37756351    122.28233186
     12.39758353    126.72132635
     12.41760355    131.47437169
     12.43762357    136.47755522
     12.45764359    141.57567689
     12.47766361    146.52850552
     12.49768363    151.04266241
     12.51770365    154.82607839
     12.53772367    157.65418543
     12.55774369    159.43148076
     12.57776371    160.23114610
     12.59778373    160.29984345
     12.61780375    160.02354058
     12.63782377    159.86055411
     12.65784379    160.25663075
     12.67786381    161.56113133
     12.69788383    163.96212403
     12.71790385    167.45221555
     12.73792387    171.82851808
     12.75794389    176.72208641
     12.77796391    181.64680008
     12.79798393    186.05610879
     12.81800395    189.39796273
     12.83802397    191.16216035
     12.85804399    190.91840451
     12.87806401    188.34603325
     12.89808403    183.25700784
     12.91810405    175.61259486
     12.93812407    165.53228482
     12.95814409    153.29207154
     12.97816411    139.30918858
     12.99818413    124.11202006
     13.01820415    108.29672657
     13.03822417     92.47522065
     13.05824419     77.22145223
     13.07826421     63.02375598
     13.09828423     50.25000842
     13.11830425     39.12983599
     13.13832427     29.75480866
     13.15834429     22.09431554
     13.17836431     16.02241484
     13.19838433     11.34983999
     13.21840435      7.85558752
     13.23842437      5.31381576
     13.25844439      3.51363176
     13.27846441      2.27119108
     13.29848443      1.43496605
     13.31850445      0.88585313
     13.33852447      0.53400664
     13.35854449      0.31406861
     13.37856451      0.18002560
     13.39858453      0.10044980
     13.41860455      0.05448836
     13.43862457      0.02869603
     13.45864459      0.01465342
     13.47866461      0.00724639
     13.49868463      0.00346640
     13.51870465      0.00160240
     13.53872467      0.00071516
     13.55874469      0.00030793
     13.57876471      0.00012782
     13.59878473      0.00005112
     13.61880475      0.00001969
     13.63882477      0.00000730
     13.65884479      0.00000261
     13.67886481      0.00000089
     13.69888483      0.00000030
     13.71890485      0.00000009
     13.73892487      0.00000003
     13.75894489      0.00000001
     13.77896491      0.00000000
     13.79898493      0.00000000
     13.81900495      0.00000000
     13.83902497      0.00000000
     13.85904499      0.00000000
     13.87906501      0.00000000
     13.89908503      0.00000000
     13.91910505      0.00000000
     13.93912507      0.00000000
     13.95914509      0.00000000
     13.97916511      0.00000000
     13.99918513      0.00000000
     14.01920515      0.00000000
     14.03922517      0.00000000
     14.05924519      0.00000000
     14.07926521      0.00000000
     14.09928523      0.00000000
     14.11930525      0.00000000
     14.13932527      0.00000000
     14.15934529      0.00000000
     14.17936531      0.00000000
     14.19938533      0.00000000
     14.21940535      0.00000000
     14.23942537      0.00000000
     14.25944539      0.00000000
     14.27946541      0.00000000
     14.29948543      0.00000000
     14.31950545      0.00000000
     14.33952547      0.00000000
     14.35954549      0.00000000
     14.37956551      0.00000000
     14.39958553      0.00000000
     14.41960555      0.00000000
     14.43962557      0.00000000
     14.45964559      0.00000000
     14.47966561      0.00000000
     14.49968563      0.00000000
     14.51970565      0.00000000
     14.53972567      0.00000000
     14.55974569      0.00000000
     14.57976571      0.00000000
     14.59978573      0.00000000
     14.61980575      0.00000000
     14.63982577      0.00000000
     14.65984579      0.00000000
     14.67986581      0.00000000
     14.69988583      0.00000000
     14.71990585      0.00000000
     14.73992587      0.00000000
     14.75994589      0.00000000
     14.77996591      0.00000000
     14.79998593      0.00000000
     14.82000595      0.00000000
     14.84002597      0.00000000
     14.86004599      0.00000000
     14.88006601      0.00000000
     14.90008603      0.00000000
     14.92010605      0.00000000
     14.94012607      0.00000000
     14.96014609      0.00000000
     14.98016611      0.00000000
     15.00018613      0.00000000
     15.02020615      0.00000000
     15.04022617      0.00000000
     15.06024619      0.00000000
     15.08026621      0.00000000
     15.10028623      0.00000000
     15.12030625      0.00000000
     15.14032627      0.00000000
     15.16034629      0.00000000
     15.18036631      0.00000000
     15.20038633      0.00000000
     15.22040635      0.00000000
     15.24042637      0.00000000
     15.26044639      0.00000000
     15.28046641      0.00000000
     15.30048643      0.00000000
     15.32050645      0.00000000
     15.34052647      0.00000000
     15.36054649      0.00000000
     15.38056651      0.00000000
     15.40058653      0.00000000
     15.42060655      0.00000000
     15.44062657      0.00000000
     15.46064659      0.00000000
     15.48066661      0.00000000
     15.50068663      0.00000000
     15.52070665      0.00000000
     15.54072667      0.00000000
     15.56074669      0.00000000
     15.58076671      0.00000000
     15.60078673      0.00000000
     15.62080675      0.00000000
     15.64082677      0.00000000
     15.66084679      0.00000000
     15.68086681      0.00000000
     15.70088683      0.00000000
     15.72090685      0.00000000
     15.74092687      0.00000000
     15.76094689      0.00000000
     15.78096691      0.00000000
     15.80098693      0.00000000
     15.82100695      0.00000000
     15.84102697      0.00000000
     15.86104699      0.00000000
     15.88106701      0.00000000
     15.90108703      0.00000000
     15.92110705      0.00000000
     15.94112707      0.00000000
     15.96114709      0.00000000
