#  aims_uuid : C32737CD-BA41-4EDD-A1E4-9489DAF4AB0A                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.45445445        0.04879304        0.00001518        0.03451977        0.00815952        0.00472787        0.00137071
       -4.43443443        0.07404854        0.00003211        0.05259593        0.01233179        0.00704978        0.00203893
       -4.41441441        0.10947384        0.00006541        0.07816163        0.01813754        0.01017637        0.00293289
       -4.39439439        0.15831579        0.00012831        0.11377685        0.02606650        0.01425599        0.00408814
       -4.37437437        0.22500258        0.00024249        0.16300222        0.03677924        0.01944222        0.00553641
       -4.35435435        0.31580202        0.00044171        0.23093042        0.05121194        0.02591027        0.00730769
       -4.33433433        0.43969629        0.00077592        0.32487672        0.07072048        0.03388732        0.00943584
       -4.31431431        0.60936589        0.00131520        0.45514350        0.09724798        0.04369243        0.01196679
       -4.29429429        0.84207268        0.00215248        0.63569609        0.13348185        0.05577556        0.01496669
       -4.27427427        1.16015394        0.00340390        0.88453084        0.18295195        0.07074041        0.01852684
       -4.25425425        1.59082616        0.00520523        1.22350778        0.25001625        0.08933545        0.02276145
       -4.23423423        2.16507376        0.00770351        1.67747949        0.33969059        0.11240337        0.02779681
       -4.21421421        2.91555629        0.01104333        2.27266722        0.45730397        0.14078937        0.03375240
       -4.19419419        3.87366916        0.01534823        3.03438614        0.60799510        0.17522152        0.04071815
       -4.17417417        5.06607778        0.02069883        3.98435896        0.79610041        0.21618592        0.04873367
       -4.15415415        6.51116364        0.02711008        5.13794503        1.02450998        0.26382279        0.05777576
       -4.13413413        8.21585398        0.03451093        6.50163830        1.29408037        0.31786582        0.06775857
       -4.11411411       10.17327217        0.04272984        8.07116541        1.60319207        0.37763724        0.07854761
       -4.09409409       12.36157401        0.05148967        9.83046964        1.94752814        0.44210087        0.08998570
       -4.07407407       14.74423850        0.06041468       11.75180178        2.32012975        0.50996581        0.10192648
       -4.05405405       17.27193691        0.06905150       13.79703499        2.71175268        0.57982759        0.11427013
       -4.03403403       19.88586901        0.07690398       15.92013930        3.11150287        0.65032772        0.12699514
       -4.01401401       22.52212169        0.08347918       18.07048672        3.50767007        0.72030629        0.14017943
