# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
     -0.07007007      0.03235916
     -0.05005005      0.06086210
     -0.03003003      0.11045346
     -0.01001001      0.19349186
      0.01001001      0.32732472
      0.03003003      0.53496334
      0.05005005      0.84510427
      0.07007007      1.29112013
      0.09009009      1.90871596
      0.11011011      2.73215108
      0.13013013      3.78925624
      0.15015015      5.09587814
      0.17017017      6.65075681
      0.19019019      8.43205682
      0.21021021     10.39670972
      0.23023023     12.48331985
      0.25025025     14.61867108
      0.27027027     16.72699049
      0.29029029     18.74030719
      0.31031031     20.60774551
      0.33033033     22.30161102
      0.35035035     23.81872982
      0.37037037     25.17657694
      0.39039039     26.40501681
      0.41041041     27.53563312
      0.43043043     28.59132804
      0.45045045     29.57891654
      0.47047047     30.48679305
      0.49049049     31.28853658
      0.51051051     31.95180873
      0.53053053     32.45043118
      0.55055055     32.77646542
      0.57057057     32.94877615
      0.59059059     33.01513212
      0.61061061     33.04636891
      0.63063063     33.12323157
      0.65065065     33.31870716
      0.67067067     33.68029303
      0.69069069     34.21713486
      0.71071071     34.89601058
      0.73073073     35.64788279
      0.75075075     36.38380778
      0.77077077     37.01627649
      0.79079079     37.48045848
      0.81081081     37.74986097
      0.83083083     37.84257435
      0.85085085     37.81697167
      0.87087087     37.75855319
      0.89089089     37.76169839
      0.91091091     37.91088035
      0.93093093     38.26538476
      0.95095095     38.85016078
      0.97097097     39.65371289
      0.99099099     40.63244676
      1.01101101     41.71988953
      1.03103103     42.83873048
      1.05105105     43.91352561
      1.07107107     44.88201904
      1.09109109     45.70328570
      1.11111111     46.36132498
      1.13113113     46.86340496
      1.15115115     47.23338627
      1.17117117     47.50133131
      1.19119119     47.69168763
      1.21121121     47.81291434
      1.23123123     47.85133675
      1.25125125     47.77116837
      1.27127127     47.52117475
      1.29129129     47.04673998
      1.31131131     46.30462671
      1.33133133     45.27693721
      1.35135135     43.98091498
      1.37137137     42.47220583
      1.39139139     40.84070315
      1.41141141     39.19969861
      1.43143143     37.67036843
      1.45145145     36.36442988
      1.47147147     35.36805434
      1.49149149     34.72987494
      1.51151151     34.45525167
      1.53153153     34.50792582
      1.55155155     34.81891182
      1.57157157     35.30112551
      1.59159159     35.86711424
      1.61161161     36.44663751
      1.63163163     37.00095338
      1.65165165     37.53148885
      1.67167167     38.08186892
      1.69169169     38.73364085
      1.71171171     39.59704802
      1.73173173     40.79863920
      1.75175175     42.46736775
      1.77177177     44.72039623
      1.79179179     47.64941625
      1.81181181     51.30815853
      1.83183183     55.70191289
      1.85185185     60.78010735
      1.87187187     66.43305524
      1.89189189     72.49374242
      1.91191191     78.74507630
      1.93193193     84.93257529
      1.95195195     90.78220658
      1.97197197     96.02292815
      1.99199199    100.41318198
      2.01201201    103.76981079
      2.03203203    105.99656168
      2.05205205    107.10783956
      2.07207207    107.24236353
      2.09209209    106.66158643
      2.11211211    105.72955708
      2.13213213    104.87415585
      2.15215215    104.53358687
      2.17217217    105.09563323
      2.19219219    106.83950722
      2.21221221    109.89053383
      2.23223223    114.19624771
      2.25225225    119.52905980
      2.27227227    125.51609363
      2.29229229    131.69193688
      2.31231231    137.56580517
